id,weight,age,sex,race,region,res16,marital,educ,degree,income16,class,occ10,prestg10,finrela,satfin,partyid,polviews,relig,attend,childs,happy,health,tvhours,usewww,getahead
2022-632,0.2778417798556795,52,Male,White,New England,"in a small city or town (under 50,000)",Never Married,5+ Years College,Bachelor's,"$130,000 to $149,999",Middle Class,,Low,Average,Not Satisfied,"Independent, Near Republican",Conservative,None,Never,0,Not Too Happy,Excellent,,,
2022-633,0.5292730911074405,42,Female,White,New England,"in a small city or town (under 50,000)",Married,4 Years College,Bachelor's,"$90,000 to $109,999",Middle Class,,High,Above average,Satisfied,Strong Democrat,Liberal,Protestant,Nearly Every Week,1,Very Happy,Good,0,,
2022-634,1.3532673901770398,67,Male,White,New England,"in a small city or town (under 50,000)",Widowed,2 Years College,High school,"$75,000 to $89,999",Working Class,,Low,Average,More or less satisfied,"Independent, Near Democrat",Moderate,Catholic,Never,2,Pretty Happy,Good,4,,Hard Work
2022-636,0.3358949777722963,59,Female,White,New England,"in a small city or town (under 50,000)",Divorced,4 Years College,High school,"$17,500 to $19,999",Middle Class,,Low,Average,More or less satisfied,"Independent, Near Democrat",Moderate,None,Never,2,Pretty Happy,Good,,,
2022-637,2.8536013299359166,61,Male,White,New England,in a suburb near a large city,Married,4 Years College,Bachelor's,"$170,000 or over",Middle Class,,Low,Average,More or less satisfied,"Independent, Near Democrat",Liberal,None,Never,2,Pretty Happy,Good,4,,
2022-638,0.5860174043406882,52,Female,Other,New England,"in a small city or town (under 50,000)",Married,4 Years College,Bachelor's,"$170,000 or over",Working Class,,High,Below average,Not Satisfied,Strong Republican,Extremely Conservative,Catholic,Every Week,5,Very Happy,Good,,,
2022-639,0.663089355196619,33,Female,White,New England,in open country but not on a farm,Never Married,5+ Years College,Bachelor's,"$40,000 to $49,999",Lower Class,,Low,Far below average,Not Satisfied,"Independent, Near Democrat",Liberal,Catholic,Never,0,Not Too Happy,Fair,10,,
2022-640,0.6430766424403215,54,Male,White,New England,"in a small city or town (under 50,000)",Married,4 Years College,Bachelor's,"$170,000 or over",Upper Class,,High,Above average,Satisfied,Democrat,Moderate,Catholic,Never,2,Pretty Happy,Excellent,2,,
2022-641,0.8280077847823548,53,Male,White,New England,in a suburb near a large city,Married,2 Years College,High school,"$90,000 to $109,999",Working Class,,Low,Below average,More or less satisfied,"Independent, Near Republican",Conservative,Catholic,Nearly Every Week,1,Very Happy,Good,,,
2022-642,0.9646149636604805,51,Male,White,New England,in a suburb near a large city,Married,4 Years College,Bachelor's,"$170,000 or over",Middle Class,"Management, professional, and related occupations",High,Above average,More or less satisfied,Independent,Moderate,None,Never,2,Pretty Happy,Excellent,1,,
2022-643,0.286343498785925,75,Female,White,New England,on a farm,Divorced,12th Grade,High school,"$35,000 to $39,999",Middle Class,,Low,Below average,Not Satisfied,Independent,Moderate,Catholic,Once A Year,1,Pretty Happy,Good,4,,
2022-646,0.30496714466367697,74,Male,White,New England,"in a small city or town (under 50,000)",Divorced,2 Years College,Associate/Junior college,"$25,000 to $29,999",Working Class,,High,Below average,More or less satisfied,"Independent, Near Democrat",Moderate,None,Never,2,Pretty Happy,Fair,10,,
2022-647,0.8280077847823548,61,Male,White,New England,"in a small city or town (under 50,000)",Married,12th Grade,High school,"$75,000 to $89,999",Working Class,,Low,Below average,More or less satisfied,"Independent, Near Democrat",Moderate,None,Never,0,Pretty Happy,Excellent,10,,
2022-648,0.7774432435272166,52,Female,White,New England,"in a medium-size city (50,000-250,000)",Married,3 Years College,Associate/Junior college,"$75,000 to $89,999",Working Class,,High,Below average,More or less satisfied,Independent,Slightly Liberal,Catholic,Once A Year,0,Pretty Happy,Fair,4,,
2022-650,0.6627542332888732,69,Female,White,New England,in open country but not on a farm,Married,12th Grade,High school,"$75,000 to $89,999",Working Class,,Low,Average,Satisfied,Independent,Moderate,Catholic,Several Times A Year,3,Very Happy,Good,2,,Hard Work
2022-651,0.3577414284326736,59,Male,White,New England,"in a small city or town (under 50,000)",Divorced,12th Grade,High school,"$50,000 to $59,999",Middle Class,,Low,Average,Not Satisfied,Strong Republican,Conservative,,,2,Pretty Happy,Fair,4,,Connections
2022-654,0.4982240387689825,38,Female,White,Pacific,in a suburb near a large city,Never Married,4 Years College,Graduate,"$150,000 to $169,999",Middle Class,,High,Above average,More or less satisfied,Strong Democrat,Liberal,Protestant,2-3 Times A Month,0,Pretty Happy,Good,,,Connections
2022-655,0.6140809032073122,34,Male,White,Pacific,"in a large city (over 250,000)",Married,4 Years College,Bachelor's,"$170,000 or over",Upper Class,,High,Far above average,Satisfied,"Independent, Near Democrat",Slightly Liberal,Protestant,2-3 Times A Month,0,Pretty Happy,Fair,3,,Luck
2022-658,0.6454479173386634,82,Female,White,Pacific,"in a medium-size city (50,000-250,000)",Widowed,2 Years College,High school,,Middle Class,,Low,Below average,Satisfied,Strong Democrat,Liberal,None,Never,1,Pretty Happy,Poor,7,Yes,Connections
2022-659,1.398160159061038,27,Female,White,Pacific,in a suburb near a large city,Never Married,4 Years College,Bachelor's,"$60,000 to $74,999",Working Class,,High,Average,Not Satisfied,Democrat,Extremely Liberal,None,Never,0,Not Too Happy,Good,2,,Luck
2022-660,0.33732530448548337,30,Male,White,Pacific,in a suburb near a large city,Never Married,5+ Years College,Graduate,"$90,000 to $109,999",Middle Class,,,Above average,Satisfied,Strong Democrat,Liberal,None,Once A Year,0,Pretty Happy,Good,,,
2022-665,0.47431911177576375,35,Female,White,Pacific,"in a large city (over 250,000)",Married,4 Years College,Graduate,"$170,000 or over",Middle Class,,Low,Above average,More or less satisfied,Strong Democrat,Slightly Liberal,Catholic,Several Times A Year,1,Very Happy,Excellent,1,,Hard Work
2022-667,0.6653279107459962,74,Female,Other,Pacific,"in a large city (over 250,000)",Married,4 Years College,Bachelor's,,Middle Class,,Low,Below average,More or less satisfied,Strong Democrat,Moderate,Protestant,Never,0,Pretty Happy,Excellent,,,
2022-668,0.359130647850054,62,Male,Other,Pacific,"in a large city (over 250,000)",Never Married,5+ Years College,Graduate,"$170,000 or over",Middle Class,,,Far above average,Satisfied,Independent,Moderate,None,Never,0,Pretty Happy,Excellent,,,
2022-669,0.7536243235340647,80,Female,White,Pacific,"in a small city or town (under 50,000)",Divorced,1 Year College,Less than high school,"$60,000 to $74,999",Working Class,,Low,Average,More or less satisfied,Democrat,Moderate,,Every Week,6,Pretty Happy,Excellent,2,,
2022-670,4.110735494196921,47,Male,Other,Pacific,"in a medium-size city (50,000-250,000)",Married,4 Years College,Bachelor's,"$170,000 or over",Middle Class,,Low,Above average,Satisfied,Democrat,Moderate,None,Several Times A Year,1,Pretty Happy,Fair,,,Connections
2022-672,1.304686804832362,53,Female,White,Pacific,"in a medium-size city (50,000-250,000)",Divorced,5+ Years College,Bachelor's,"$130,000 to $149,999",Middle Class,,High,Above average,More or less satisfied,Democrat,Slightly Liberal,Protestant,Several Times A Year,1,Not Too Happy,Fair,2,,
2022-673,0.26131851687281776,45,Male,White,Pacific,"in a large city (over 250,000)",Married,4 Years College,Graduate,"Under $1,000",Middle Class,,Low,Below average,More or less satisfied,Independent,Slightly Conservative,Catholic,Once A Year,2,Pretty Happy,Good,2,,
2022-674,0.2506452760352661,70,Female,White,Pacific,"in a medium-size city (50,000-250,000)",Divorced,4 Years College,Bachelor's,"$75,000 to $89,999",Middle Class,,High,Far above average,Satisfied,Strong Democrat,Liberal,Catholic,Less Than Once A Year,2,Pretty Happy,Good,2,,Connections
2022-675,0.5801291751010629,78,Female,White,Pacific,"in a large city (over 250,000)",Married,4 Years College,Bachelor's,,Middle Class,,High,,Satisfied,Democrat,Slightly Liberal,Protestant,Never,2,Pretty Happy,Good,2,,Connections
2022-676,2.6470019334782076,40,Female,White,Pacific,"in a large city (over 250,000)",Married,4 Years College,Bachelor's,"$170,000 or over",Upper Class,,High,Above average,More or less satisfied,Independent,Moderate,Protestant,Once A Year,2,Pretty Happy,Fair,1,,
2022-679,0.2995667282409355,41,Male,Black,Pacific,"in a small city or town (under 50,000)",Separated,2 Years College,High school,"$1,000 to $2,999",Middle Class,,,Below average,More or less satisfied,Independent,Moderate,None,Never,0,Not Too Happy,Fair,,,
2022-680,3.8393735239284927,52,Female,Black,Pacific,"in a small city or town (under 50,000)",Married,5+ Years College,Bachelor's,"$150,000 to $169,999",Working Class,,High,Average,Satisfied,Democrat,Moderate,Protestant,More Than Once A Week,2,Pretty Happy,Good,2,,Connections
2022-681,0.8077525433440329,44,Male,Black,Pacific,"in a large city (over 250,000)",Married,5+ Years College,Bachelor's,"$130,000 to $149,999",Working Class,,Low,Average,More or less satisfied,Independent,,None,Never,4,Pretty Happy,Good,2,,
2022-682,0.9160803497644501,33,Female,Other,Pacific,in open country but not on a farm,Married,2 Years College,High school,"$1,000 to $2,999",Working Class,,Low,Far below average,More or less satisfied,Independent,Slightly Conservative,None,Less Than Once A Year,2,Pretty Happy,Excellent,2,,
2022-683,0.2812728734400565,44,Female,Black,Pacific,in a suburb near a large city,Never Married,3 Years College,High school,"$90,000 to $109,999",Working Class,,High,,More or less satisfied,Independent,Slightly Liberal,Other,More Than Once A Week,0,Very Happy,Good,2,,Hard Work
2022-684,0.3172417524698612,24,Male,Other,Pacific,"in a medium-size city (50,000-250,000)",Never Married,12th Grade,High school,"$90,000 to $109,999",Middle Class,,Low,Average,Satisfied,Independent,Moderate,Catholic,Once A Year,0,Pretty Happy,Fair,1,,
2022-686,1.4317664434171962,57,Male,Black,Pacific,"in a large city (over 250,000)",Divorced,12th Grade,High school,"$90,000 to $109,999",Middle Class,,Low,Average,More or less satisfied,Democrat,Moderate,Catholic,Once A Month,4,Not Too Happy,Fair,,,Connections
2022-687,1.0400389844047158,46,Male,White,Pacific,"in a large city (over 250,000)",Married,2 Years College,High school,"$170,000 or over",Middle Class,,High,Above average,Satisfied,Strong Democrat,Extremely Liberal,None,Never,2,Pretty Happy,Good,2,,
2022-689,0.33732530448548337,32,Male,White,Pacific,"in a small city or town (under 50,000)",Divorced,5+ Years College,Graduate,"Under $1,000",Working Class,,High,Above average,More or less satisfied,Other,Liberal,Other,Never,0,Pretty Happy,Excellent,8,,Connections
2022-690,0.2812728734400565,46,Female,Black,Pacific,"in a large city (over 250,000)",Never Married,3 Years College,Associate/Junior college,"$25,000 to $29,999",Working Class,,Low,Far below average,Not Satisfied,Democrat,Liberal,Protestant,Several Times A Year,2,Not Too Happy,Good,12,,
2022-691,0.22867472688210405,41,Male,White,Pacific,on a farm,Never Married,12th Grade,High school,"$170,000 or over",Working Class,,High,Average,More or less satisfied,Independent,Slightly Liberal,Catholic,Less Than Once A Year,0,Pretty Happy,Good,,,Hard Work
2022-692,2.341734660166292,37,Female,Other,Pacific,"in a medium-size city (50,000-250,000)",Never Married,12th Grade,High school,"$25,000 to $29,999",Working Class,,Low,Above average,More or less satisfied,Independent,Moderate,Catholic,Several Times A Year,1,Very Happy,Good,1,,Hard Work
2022-693,0.4780410068276519,46,Male,Other,Pacific,"in a medium-size city (50,000-250,000)",Never Married,4 Years College,Bachelor's,"$170,000 or over",Middle Class,,Low,Above average,More or less satisfied,Democrat,Moderate,None,Never,0,Pretty Happy,Excellent,,,Connections
2022-694,0.5494452958322581,86,Female,Other,Pacific,"in a medium-size city (50,000-250,000)",Widowed,3rd Grade,Less than high school,"$10,000 to $12,499",Lower Class,,Low,Far below average,Not Satisfied,"Independent, Near Democrat",Slightly Liberal,,Once A Year,1,Pretty Happy,Poor,,,
2022-695,3.0357450404642488,41,Female,Other,Pacific,"in a large city (over 250,000)",Married,4 Years College,Bachelor's,"$130,000 to $149,999",Middle Class,,High,Average,Satisfied,Strong Democrat,Liberal,Catholic,2-3 Times A Month,3,Very Happy,Fair,,,Hard Work
2022-697,6.560395951638454,21,Female,Other,Pacific,"in a small city or town (under 50,000)",Never Married,4 Years College,High school,"$22,500 to $24,999",Middle Class,,High,Average,More or less satisfied,Democrat,Liberal,Protestant,Every Week,0,Pretty Happy,Good,2,,Connections
2022-698,4.803542759971886,39,Female,Other,Pacific,"in a large city (over 250,000)",Married,12th Grade,High school,"$130,000 to $149,999",Middle Class,,Low,Average,More or less satisfied,Independent,Slightly Liberal,,Never,1,Pretty Happy,Fair,0,,
2022-699,1.0568325103094551,55,Male,Other,Pacific,"in a large city (over 250,000)",Married,4 Years College,Graduate,"$170,000 or over",Middle Class,,Low,Above average,Not Satisfied,Independent,Moderate,None,Less Than Once A Year,2,Pretty Happy,Fair,2,,
2022-700,0.7724327826415052,29,Female,White,Pacific,in a suburb near a large city,Married,4 Years College,Bachelor's,"$170,000 or over",Middle Class,,High,Above average,Satisfied,Other,Liberal,None,Once A Month,0,Pretty Happy,Good,,,Connections
2022-701,0.39178078188364995,35,Male,Other,Pacific,"in a medium-size city (50,000-250,000)",Never Married,4 Years College,Associate/Junior college,,Middle Class,,Low,Average,Satisfied,Democrat,Moderate,None,Less Than Once A Year,0,Pretty Happy,Good,,,Connections
2022-702,0.4318647487445548,28,Female,White,Pacific,"in a medium-size city (50,000-250,000)",Never Married,4 Years College,Bachelor's,"$50,000 to $59,999",Working Class,,Low,Above average,More or less satisfied,Democrat,Slightly Liberal,Catholic,Several Times A Year,0,Pretty Happy,Fair,3,,
2022-703,0.2577261654470589,48,Female,White,Pacific,in open country but not on a farm,Never Married,5+ Years College,Bachelor's,"$150,000 to $169,999",Middle Class,,High,Above average,Satisfied,Independent,Moderate,None,Less Than Once A Year,0,Pretty Happy,Good,2,,
2022-704,0.7955401771298083,77,Male,White,Pacific,in open country but not on a farm,Married,2 Years College,High school,"$90,000 to $109,999",Working Class,,High,Average,More or less satisfied,Strong Democrat,Liberal,Catholic,Every Week,2,Very Happy,Good,3,Yes,Hard Work
2022-705,5.859923558370094,68,Male,Other,Pacific,"in a large city (over 250,000)",Never Married,3rd Grade,Less than high school,"$30,000 to $34,999",Middle Class,,Low,Average,More or less satisfied,Strong Democrat,Liberal,Catholic,Every Week,0,Very Happy,Excellent,3,,
2022-706,7.627070361927344,27,Female,White,Pacific,in open country but not on a farm,Never Married,12th Grade,High school,,Working Class,,Low,Average,Not Satisfied,Strong Republican,Moderate,Catholic,Less Than Once A Year,0,Pretty Happy,Good,2,,
